Faculty,Partner University,PU Course,PU Course Title,PU Course Units,NUS Course,NUS Course Title,NUS Course Units,Pre Approved
School of Computing,Concordia University,BTM430,Enterprise Resource Planning and Information Technology Integration,3.00,IS3221,ERP Systems with Analytics Sol,4.00,False
School of Computing,Concordia University,SOEN384,"Management, Measurement and Quality Control",3.00,IS4262,Digital Product Management,4.00,False
School of Computing,Concordia University,MACF301,Introduction to Quantitative Finance,3.00,BT4016,Risk Analytics for Financial S,4.00,False
School of Computing,Concordia University,COMP479,Information Retrieval and Web Search,3.00,CS3245,Information Retrieval,4.00,False
School of Computing,Concordia University,COMP348,Principles of Programming Languages,3.00,CS2104,Programming Language Concepts,4.00,False
School of Computing,Concordia University,COMP472,ARTIFICIAL INTELLIGENCE,3.00,CS3243,Introduction to Artificial Int,4.00,False
School of Computing,Concordia University,SOEN357,User Interface Design,3.00,CS3240,Interaction Design,4.00,False
School of Computing,Concordia University,SOEN387,Web-Based Enterprise Application Design,3.00,IS3106,Enterprise Systems Interface D,4.00,False
School of Computing,Concordia University,COMP310,Operating Systems,3.00,CS2106,Introduction to Operating Syst,4.00,False
School of Computing,Concordia University,BTM480,Project Management,3.00,IS4100,IT Project Management,4.00,False
School of Computing,Concordia University,COMP371,Computer Graphics,4.00,CS3241,Computer Graphics,4.00,False
School of Computing,Concordia University,COMP442,Compiler Design,4.00,CS4212,Compiler Design,4.00,False
School of Computing,Concordia University,COMP428,Parallel Programming,4.00,CS3210,Parallel Computing,4.00,False
School of Computing,Concordia University,SOEN287,Web Programming,3.00,CS3226,Web Programming and Applicatio,4.00,False
School of Computing,Concordia University,COMP335,Introduction to Theoretical Computer Science,3.00,CS3231,Theory of Computation,4.00,False
School of Computing,Concordia University,COMP432,Machine Learning,3.00,CS3244,Machine Learning,4.00,False
School of Computing,Concordia University,COMP442/6421,Compiler Design,4.00,CS4212,Compiler Design,4.00,False
School of Computing,Concordia University,COEN316,Computer Architecture and Design,3.00,CS2100,Computer Organisation,4.00,False
School of Computing,Concordia University,COEN311,Computer Organization and Software,3.00,CS2100,Computer Organisation,4.00,False
School of Computing,Concordia University,SOEN345,"Software Testing, Verification and Quality Assurance",3.00,CS4218,Software Testing,4.00,False
School of Computing,Concordia University,SOEN331,Formal Methods for Software Engineering,3.00,CS4211,Formal Methods for Software En,4.00,False
School of Computing,Concordia University,COMP228,System Hardware,3.00,CS2100,Computer Organisation,4.00,False
School of Computing,Concordia University,MACF402,Mathematical & Computational Finance II,3.00,BT4016,Risk Analytics for Financial S,4.00,False
School of Computing,Concordia University,SOEN363,Data Systems for Software Engineers,3.00,IS3107,Data Engineering,4.00,False
School of Computing,Concordia University,ACTU256,Mathematics of Finance,3.00,BT4013,Analytics for Capital Market T,4.00,False
School of Computing,Concordia University,COMP479,Information Retrieval and Web Search,3.00,BT4222,Mining Web Data for Business I,4.00,False
School of Computing,Concordia University,MANA201,Introduction to Business and Management,,IS3103,Digital Transformation and Lea,4.00,False
School of Computing,Concordia University,MARK452,e-Marketing,3.00,IS3150,Digital Media Marketing,4.00,False
School of Computing,Concordia University,SOEN344,Advanced Software Architecture and Design,3.00,IS3240,Digital Platform Strategy and,4.00,False
School of Computing,Concordia University,SOEN343,Software Architecture and Design,3.00,IS3240,Digital Platform Strategy and,4.00,False
School of Computing,Concordia University,COEN352,Data Structures & Algorithms,3.00,CS2040,Data Structures and Algorithms,4.00,False
School of Computing,Concordia University,COMP352,Data Structures & Algorithms,3.00,CS2040,Data Structures and Algorithms,4.00,False
School of Computing,Concordia University,COMP218,Fundamentals of Programming,3.00,CS1010,Programming Methodology,4.00,True
School of Computing,Concordia University,COMP432,Machine Learning,3.00,CS3264,Foundations of Machine Learnin,4.00,False
School of Computing,Concordia University,COMP472,ARTIFICIAL INTELLIGENCE,4.00,CS2109S,Introduction to AI and Machine,4.00,False
School of Computing,Concordia University,SOEN321,Information Systems Security,3.00,CS2107,Introduction to Information Se,4.00,False
School of Computing,Concordia University,SOEN343,Software Architecture and Design,3.00,CS3213,Foundations of Software Engine,4.00,False
School of Computing,Concordia University,COMP425,Computer Vision,4.00,CS4243,Computer Vision and Pattern Re,4.00,False
School of Computing,Concordia University,COMP474,Intelligent Systems,3.00,IS4242,Intelligent Systems and Techni,4.00,False
School of Computing,"University of British Columbia, The",CPSC411,Introduction to Compiler Construction,3.00,CS4212,Compiler Design,4.00,False
School of Computing,"University of British Columbia, The",CPSC540,Machine Learning,3.00,CS5339,Theory and Algorithms for Mach,4.00,False
School of Computing,"University of British Columbia, The",COMM336,Introduction to E-Business,3.00,IS3240,Digital Platform Strategy and,4.00,False
School of Computing,"University of British Columbia, The",COSC304,Introduction to Databases,4.00,IT2002,Database Technology and Manage,4.00,False
School of Computing,"University of British Columbia, The",CPSC322,Introduction to Artificial Intelligence,3.00,CS3263,Foundations of Artificial Inte,4.00,False
School of Computing,"University of British Columbia, The",CPSC444,Advanced Methods for Human Computer Interaction,3.00,CS4249,Phenomena and Theories of Huma,4.00,False
School of Computing,"University of British Columbia, The",CPSC522,Artificial Intelligence II,3.00,CS4246,AI Planning and Decision Makin,4.00,False
School of Computing,"University of British Columbia, The",CPEN333,System Software Engineering,3.00,CS3211,Concurrent Programming,4.00,False
School of Computing,"University of British Columbia, The",CPSC330,Applied Machine Learning,3.00,BT4240,Machine Learning for Predictiv,4.00,False
School of Computing,"University of British Columbia, The",COMR329,Principles of Organizational Behaviour,3.00,IS1128,"IT, Management and Organisatio",4.00,True
School of Computing,"University of British Columbia, The",CPSC513,Introduction to Formal Verification and Analysis,3.00,CS4211,Formal Methods for Software En,4.00,False
School of Computing,"University of British Columbia, The",COMM437,Database Technology,3.00,IT3010,Data Management for Business A,4.00,False
School of Computing,"University of British Columbia, The",CPSC340,Machine Learning and Data Mining,3.00,BT4240,Machine Learning for Predictiv,4.00,False
School of Computing,"University of British Columbia, The",COMM335,Information Systems Technology and Development,3.00,IS3221,ERP Systems with Analytics Sol,4.00,False
School of Computing,"University of British Columbia, The",CPSC221,Basic Algorithms and Data Structures,3.00,CS2040,Data Structures and Algorithms,4.00,False
School of Computing,"University of British Columbia, The",CPSC320,Intermediate Algorithm Design and Analysis,3.00,CS3230,Design and Analysis of Algorit,4.00,False
School of Computing,"University of British Columbia, The",COMM363,Marketing Analysis,3.00,BT4211,Data-Driven Marketing,4.00,False
School of Computing,"University of British Columbia, The",COSC320,Analysis of Algorithms,3.00,CS3230,Design and Analysis of Algorit,4.00,False
School of Computing,"University of British Columbia, The",COSC310,Software Engineering,3.00,CS2103,Software Engineering,4.00,False
School of Computing,"University of British Columbia, The",CPSC340,Machine Learning and Data Mining,3.00,CS3244,Machine Learning,4.00,False
School of Computing,"University of British Columbia, The",CPSC421,Introduction to Theory of Computing,3.00,CS3231,Theory of Computation,4.00,False
School of Computing,"University of British Columbia, The",CPSC418,Parallel Computation,3.00,CS3210,Parallel Computing,4.00,False
School of Computing,"University of British Columbia, The",CPSC344,Introduction to Human Computer Interaction Methods,3.00,CS3240,Interaction Design,4.00,False
School of Computing,"University of British Columbia, The",CSPC406,Computer Optimization,3.00,CS4234,Optimisation Algorithms,4.00,False
School of Computing,"University of British Columbia, The",CPEN442,Introduction to Computer Security,3.00,CS2107,Introduction to Information Se,4.00,False
School of Computing,"University of British Columbia, The",CPSC440,Advanced Machine Learning,3.00,CS5339,Theory and Algorithms for Mach,4.00,False
School of Computing,"University of British Columbia, The",CPSC436N,NLP,3.00,CS4248,Natural Language Processing,4.00,False
School of Computing,"University of British Columbia, The",CPSC427,Video Game Programming,3.00,CS3247,Game Development,4.00,False
School of Computing,"University of British Columbia, The",CPSC 418,Parallel Computation,3.00,CS3210,Parallel Computing,4.00,False
School of Computing,"University of British Columbia, The",COMM436,Information Systems Analysis and Design,3.00,BT3103,Application Systems Developmen,4.00,False
School of Computing,"University of British Columbia, The",CPSC330,Applied Machine Learning,3.00,BT3017,Feature Engineering for Machin,4.00,False
School of Computing,"University of British Columbia, The",INFO250,"Networks, Crowds, and Communities",3.00,IS4241,Social Media Network Analysis,4.00,False
School of Computing,"University of British Columbia, The",INFO303,Search Engines and Society,3.00,BT4212,Search Engine Optimization and,4.00,False
School of Computing,"University of British Columbia, The",CPEN442,Introduction to Cybersecurity,3.00,CS3235,Computer Security,4.00,False
School of Computing,"University of British Columbia, The",CPSC368,Databases in Data Science,3.00,CS2102,Database Systems,4.00,False
School of Computing,"University of British Columbia, The",CPEN212,Computing Systems II,4.00,CS2100,Computer Organisation,4.00,False
School of Computing,"University of British Columbia, The",CPSC436R,Introduction to Randomized Algorithms,3.00,CS5330,Randomized Algorithms,4.00,False
School of Computing,"University of British Columbia, The",CPEN321,Software Engineering,3.00,CS3219,Software Engineering Principle,4.00,False
School of Computing,"University of British Columbia, The",CPEN441,Human Computer Interfaces in Engineering Design,3.00,CS3240,Interaction Design,4.00,False
School of Computing,"University of British Columbia, The",CPSC340,Machine Learning and Data Mining,3.00,CS3264,Foundations of Machine Learnin,4.00,False
School of Computing,"University of British Columbia, The",COMM205,Introduction to Management Information Systems,3.00,IS3103,Digital Transformation and Lea,4.00,False
School of Computing,"University of British Columbia, The",CPSC210,Software Construction,3.00,CS2103,Software Engineering,4.00,False
School of Computing,"University of British Columbia, The",CPSC416,Distributed Systems,3.00,CS4231,Parallel and Distributed Algor,4.00,False
School of Computing,"University of British Columbia, The",CPSC313,Computer Hardware and Operating Systems,3.00,CS2106,Introduction to Operating Syst,4.00,False
School of Computing,"University of British Columbia, The",COMM491,Strategic Management,3.00,IS1128,"IT, Management and Organisatio",4.00,False
School of Computing,"University of British Columbia, The",MATH341,Introduction to Discrete Mathematics,3.00,CS1231,Discrete Structures,4.00,True
School of Computing,"University of British Columbia, The",CPEN355,Machine Learning with Engineering Applications,3.00,CS3244,Machine Learning,4.00,False
School of Computing,"University of British Columbia, The",CPEN331,Operating Systems,3.00,CS2106,Introduction to Operating Syst,4.00,False
School of Computing,"University of British Columbia, The",CPEN400D,Deep Learning,3.00,CS5242,Neural Networks and Deep Learn,4.00,False
School of Computing,"University of British Columbia, The",CPSC213,Introduction to Computer Systems,4.00,CS2106,Introduction to Operating Syst,4.00,False
School of Computing,"University of British Columbia, The",CPSC404,Advanced Relational Databases,3.00,IS3107,Data Engineering,4.00,False
School of Computing,"University of British Columbia, The",CPSC121,Models of Computation,3.00,CS1231,Discrete Structures,4.00,True
School of Computing,"University of British Columbia, The",CPSC436C,Topics in Computer Science - CLOUD COMPUTING,3.00,CS5224,Cloud Computing,4.00,False
School of Computing,"University of British Columbia, The",CPSC436A,Topics in Computer Science - OS DESIGN & IMPL,3.00,CS5250,Advanced Operating Systems,4.00,False
School of Computing,"University of British Columbia, The",COMM192,Management and Organizational Behaviour,3.00,IS1128,"IT, Management and Organisatio",4.00,True
School of Computing,"University of British Columbia, The",COMM414,Data Visualization and Business Analytics,3.00,BT4240,Machine Learning for Predictiv,4.00,False
School of Computing,University of Alberta,MATH 111,Introduction to Discrete Mathematics,3.00,CS1231,Discrete Structures,4.00,True
School of Computing,University of Alberta,CMPUT 174,Introduction to the Foundations of Computation I,3.00,CS1010S,Programming Methodology,4.00,True
School of Computing,University of Alberta,CMPUT2391,Database Management Systems,3.00,IT2002,Database Technology and Manage,4.00,False
School of Computing,University of Alberta,CMPUT 175,Introduction to the Foundations of Computation II,3.00,CS2040,Data Structures and Algorithms,4.00,False
School of Computing,Beihang University,CSB2G060121,Computer Animation Algorithms and Techniques,2.00,CS3242,3D Modeling and Animation,4.00,False
School of Computing,Beihang University,CSB2G060141,Web Development with Modeling Technology,2.00,CS3226,Web Programming and Applicatio,4.00,False
School of Computing,Renmin University of China,SS1914,Social Network Analysis,3.00,IS4241,Social Media Network Analysis,4.00,False
School of Computing,Renmin University of China,SE1906,Financial Risk Analysis,3.00,BT4016,Risk Analytics for Financial S,4.00,False
School of Computing,Renmin University of China,SE1922,Marketing Data Analysis,3.00,BT4211,Data-Driven Marketing,4.00,False
School of Computing,Renmin University of China,SS1927,Social Media Analysis and Application,3.00,IS4241,Social Media Network Analysis,4.00,False
School of Computing,Shanghai University of Finance and Economics,BZA103082,Practices of Business Analytics,2.00,BT1101,Introduction to Business Analy,,True
School of Computing,Tongji University,420367,System Analysis & Design,4.00,BT4014,Analytics Driven Design of Ada,4.00,False
School of Computing,Tongji University,'5000244,Neural Networks and Deep Learning,4.00,CS5242,Neural Networks and Deep Learn,4.00,False
School of Computing,Tongji University,420413,Software Solutions Management & Economics,6.00,BT4301,Business Analytics Solutions D,4.00,False
School of Computing,Zhejiang University,21120520,Theory of Computation,2.00,BT3102,Computational Methods for Busi,4.00,False
School of Computing,Zhejiang University,21120520,Theory of Computation,2.00,CS3231,Theory of Computation,4.00,False
School of Computing,Zhejiang University,2114N001,Artifical Intelligence Intro,2.00,CS3263,Foundations of Artificial Inte,4.00,False
School of Computing,Zhejiang University,21121500,Introductory Lectures on Optimization,2.00,BT3104,Optimization Methods for Busin,4.00,False
School of Computing,Zhejiang University,21120401,Discrete Mathematics,3.00,BT3102,Computational Methods for Busi,4.00,False
School of Computing,Zhejiang University,21121320,Image Analysis and Artistic Processing,2.50,CS4243,Computer Vision and Pattern Re,4.00,False
School of Computing,Zhejiang University,21191441,Introduction to Data Mining,2.50,BT4222,Mining Web Data for Business I,4.00,False
School of Computing,Zhejiang University,21186033,Computer Organisation,2.50,CS2100,Computer Organisation,4.00,False
School of Computing,Zhejiang University,21191890,Artificial Intelligence,3.50,CS2109S,Introduction to AI and Machine,4.00,False
School of Computing,Zhejiang University,21120550,Software Quality Assurance & Test,2.50,CS4218,Software Testing,4.00,False
School of Computing,Zhejiang University,21191920,Data-driven Security,2.50,CS2107,Introduction to Information Se,4.00,False
School of Computing,Zhejiang University,21120510,Computer Graphics,2.50,CS3241,Computer Graphics,4.00,False
School of Computing,Zhejiang University,21121340,Computer Networks,2.50,CS2105,Introduction to Computer Netwo,4.00,False
School of Computing,Zhejiang University,21190120,Algorithm Design and Analysis,2.50,CS3230,Design and Analysis of Algorit,4.00,False
School of Computing,Zhejiang University,21121760,Computer and Logic Design Fundamentals,2.50,CS4269,Fundamentals of Logic in Compu,4.00,False
School of Computing,Zhejiang University,21121510,Natural Language Processing,2.50,CS4248,Natural Language Processing,4.00,False
School of Computing,Zhejiang University,67190040,Artificial Intelligence,2.50,CS3263,Foundations of Artificial Inte,4.00,False
School of Computing,Zhejiang University,211C0010,Object-Oriented Programming,2.50,CS2113,Software Engineering & Object-,4.00,False
School of Computing,Zhejiang University,21120502,Assembly Language and Microcomputer Interface,2.50,CS2100,Computer Organisation,4.00,False
School of Computing,Zhejiang University,21191070,Computer Vision,2.50,CS4277,3D Computer Vision,4.00,False
School of Computing,Zhejiang University,21121190,Digital Business System and Architecture,2.50,IS3240,Digital Platform Strategy and,4.00,False
School of Computing,Zhejiang University,67190050,Data Analysis and Algorithm Design,3.00,CS3230,Design and Analysis of Algorit,4.00,False
School of Computing,Zhejiang University,ISEE3069M,Network Infrastructure,3.00,CS4226,Internet Architecture,4.00,False
School of Computing,Zhejiang University,21191710,Computer Vision,2.00,CS4243,Computer Vision and Pattern Re,4.00,False
School of Computing,Zhejiang University,21191910,Blockchain and Digital,2.00,IS4302,Blockchain and Distributed Led,4.00,False
School of Computing,Zhejiang University,58120580,Industrial Big Data Technology and Application,2.00,BT4221,Advanced Analytics with Big Da,4.00,False
School of Computing,Zhejiang University,21121940,Big Data Storage and Computing,2.00,BT4221,Advanced Analytics with Big Da,4.00,False
School of Computing,Zhejiang University,32220261,Software Engineering,2.50,BT4301,Business Analytics Solutions D,4.00,False
School of Computing,Zhejiang University,21121600,Artificial Intelligence System SecuritY,2.00,IS4246,Smart Systems and AI Governanc,4.00,False
School of Computing,Zhejiang University,11121230,Introduction to Data Mining,2.00,BT4222,Mining Web Data for Business I,4.00,False
School of Computing,Zhejiang University,85188150,Experimental Course on Artificial Intelligence,2.00,BT4240,Machine Learning for Predictiv,4.00,False
School of Computing,Zhejiang University,CSE0408G,How big data changes the world,2.00,BT4221,Advanced Analytics with Big Da,4.00,False
School of Computing,Zhejiang University,21121330,Operating System,2.50,CS2106,Introduction to Operating Syst,4.00,False
School of Computing,Zhejiang University,21191070,Computer Vision,2.50,CS4243,Computer Vision and Pattern Re,4.00,False
School of Computing,Zhejiang University,21190640,Numerical Analysis,3.00,BT3102,Computational Methods for Busi,4.00,False
School of Computing,Zhejiang University,21191840,Advanced Practices on Big Data Applications I,2.50,CS4225,Big Data Systems for Data Scie,4.00,False
School of Computing,Zhejiang University,CS2065M,"Introduction To Artificial Intelligence""",3.50,CS2109S,Introduction to AI and Machine,4.00,False
School of Computing,Zhejiang University,CS21120491,Advanced Data Structure & Algorithm Analysis,4.00,CS3230,Design and Analysis of Algorit,4.00,False
School of Computing,Tsinghua University,30240233,Fundamentals of Programming,3.00,CS1010,Programming Methodology,4.00,True
School of Computing,Tsinghua University,CS80602372,Investment Transaction and Risk Management Practice,3.00,BT4016,Risk Analytics for Financial S,4.00,False
School of Computing,Tsinghua University,20240013,Discrete Mathematics(1),3.00,CS1231,Discrete Structures,4.00,True
School of Computing,Tsinghua University,205100820,Computer Networks,3.00,CS2105,Introduction to Computer Netwo,4.00,False
School of Computing,Tsinghua University,602400520,Artificial Intelligence,3.00,CS3243,Introduction to Artificial Int,4.00,False
School of Computing,Tsinghua University,80245013,Machine Learning,3.00,CS3244,Machine Learning,4.00,False
School of Computing,Tsinghua University,70250332,Network Security,3.00,CS3235,Computer Security,4.00,False
School of Computing,Tsinghua University,80240673,Big Data Analytics with In-Memory Computing,3.00,BT4221,Advanced Analytics with Big Da,4.00,False
School of Computing,Tsinghua University,80240632,Big Data Analysis,3.00,BT4221,Advanced Analytics with Big Da,4.00,False
School of Computing,Tsinghua University,80470193,Quantitative Financial Credit and Risk Models,3.00,BT4016,Risk Analytics for Financial S,4.00,False
School of Computing,Tsinghua University,CS20250213,Discrete Mathematics,3.00,CS1231,Discrete Structures,4.00,False
School of Computing,Tsinghua University,'00740103,Modern Operating Systems,3.00,CS2106,Introduction to Operating Syst,4.00,False
School of Computing,Tsinghua University,30240532,Foundation of Object-Oriented Programming,2.00,CS2030,Programming Methodology II,4.00,False
School of Computing,Tsinghua University,20470073,Introduction to Artificial Intelligence,3.00,CS3243,Introduction to Artificial Int,4.00,False
School of Computing,Tsinghua University,40470382,Multimedia Computing,2.00,CS2108,Introduction to Media Computin,4.00,False
School of Computing,Tsinghua University,30470084,Operating System,4.00,CS2106,Introduction to Operating Syst,4.00,False
School of Computing,Tsinghua University,30510273,Data Structures and Algorithms,3.00,CS2040,Data Structures and Algorithms,4.00,False
School of Computing,Tsinghua University,80470032,Design and Analysis of Algorithms,3.00,CS3230,Design and Analysis of Algorit,4.00,False
School of Computing,Tsinghua University,80231302,Machine Vision,3.00,CS4243,Computer Vision and Pattern Re,4.00,False
School of Computing,Tsinghua University,40470434,"Operating Systems and Distributed Systems""",3.00,CS2106,Introduction to Operating Syst,4.00,False
School of Computing,Tsinghua University,00240392,"Fundamentals of Artificial Intelligence and Programming Practice""",3.00,IT1244,Artificial Intelligence: Techn,4.00,True
School of Computing,Tsinghua University,70240083,Computer Vision,3.00,CS4243,Computer Vision and Pattern Re,4.00,False
School of Computing,Tsinghua University,44100652,The Fundamental of Computer Graphics,3.00,CS3241,Computer Graphics,4.00,False
School of Computing,Tsinghua University,80240563,Future Internet Architecture,3.00,CS4226,Internet Architecture,4.00,False
School of Computing,Tsinghua University,CS30240243,Operating Systems,3.00,CS2106,Introduction to Operating Syst,4.00,False
School of Computing,Tsinghua University,CS30470124,Algorithm Design,3.00,CS3230,Design and Analysis of Algorit,4.00,False
School of Computing,Tsinghua University,74100033,Algorithm Analysis and Design,3.00,CS3230,Design and Analysis of Algorit,4.00,False
School of Computing,Tsinghua University,740103,Modern Operating System,3.00,CS2106,Introduction to Operating Syst,4.00,False
School of Computing,Tsinghua University,30230272,Databases,3.00,CS2102,Database Systems,4.00,False
School of Computing,Tsinghua University,60240073,Fundamentals of Computer Graphics,3.00,CS3241,Computer Graphics,4.00,False
School of Computing,Tsinghua University,70240052,Computational Linguistics,3.00,CS4248,Natural Language Processing,4.00,False
School of Computing,Tsinghua University,70240362,Techniques of Human-Machine Interactive and Interface,3.00,CS3240,Interaction Design,4.00,False
School of Computing,Tsinghua University,80250993,Machine Learning,3.00,CS3244,Machine Learning,4.00,False
School of Computing,Tsinghua University,30250333,Foundation of Artificial Intelligence,3.00,CS3243,Introduction to Artificial Int,4.00,False
School of Computing,Tsinghua University,80240793,Big Data Intelligence,3.00,BT4221,Advanced Analytics with Big Da,4.00,False
School of Computing,Tsinghua University,40510673,Empirical Finance,3.00,BT4013,Analytics for Capital Market T,4.00,False
School of Computing,Tsinghua University,70240384,Combinatorics and Algorithms Design,4.00,CS3230,Design and Analysis of Algorit,4.00,False
School of Computing,Tsinghua University,240103,Computer Networks,3.00,CS2105,Introduction to Computer Netwo,4.00,False
School of Computing,Tsinghua University,CS80231133,Advanced Machine Learning,3.00,CS3244,Machine Learning,4.00,False
School of Computing,Tsinghua University,40470414,Database Systems,3.00,CS2102,Database Systems,4.00,False
School of Computing,Tsinghua University,40470243,Artificial Intelligence: Principles and Techniques,3.00,CS3243,Introduction to Artificial Int,4.00,False
School of Computing,Tsinghua University,80240743-0,Deep Learning,2.00,CS3244,Machine Learning,4.00,False
School of Computing,Tsinghua University,44100532,Introduction to Internet of things,2.00,CS3237,Introduction to Internet of Th,4.00,False
School of Computing,Tsinghua University,40240532,Machine Learning,2.00,CS3244,Machine Learning,4.00,False
School of Computing,Tsinghua University,30250392,"Pattern Recognition and Machine Learning""",2.00,CS3244,Machine Learning,4.00,False
School of Computing,Tsinghua University,CS30240042,"Introduction to Artificial Intelligence""",3.00,CS3243,Introduction to Artificial Int,4.00,False
School of Computing,Tsinghua University,CS40240902,"Artificial Intelligence Technology""",3.00,CS3243,Introduction to Artificial Int,4.00,False
School of Computing,Tsinghua University,CS40240762,"Fundamentals of Search Engine Technology""",3.00,BT4212,Search Engine Optimization and,4.00,False
School of Computing,Tsinghua University,30240184,Data Structures,4.00,CS2040,Data Structures and Algorithms,4.00,False
School of Computing,Peking University,CS00334390,Introduction to Machine Learning,3.00,CS3264,Foundations of Machine Learnin,4.00,False
School of Computing,Peking University,CS04835400,Natural Language Processing,3.00,CS4248,Natural Language Processing,4.00,False
School of Computing,Peking University,CS04834400,Neuroscience and computing fundamentals for neural networks,2.00,CS5242,Neural Networks and Deep Learn,4.00,False
School of Computing,Peking University,CS04830260,Introduction to Theoretical Computer Science,2.00,CS3231,Theory of Computation,4.00,False
School of Computing,Peking University,1235010,Principles of Software Engineering,2.00,CS3219,Software Engineering Principle,4.00,False
School of Computing,Peking University,CS04832540,Intermediate Algorithms and Applications,4.00,CS3233,Competitive Programming,4.00,False
School of Computing,Peking University,3033691,Technology of Text Mining,3.00,BT4222,Mining Web Data for Business I,4.00,False
School of Computing,Peking University,30300983,Financial Big Data and Quantitative Analytics,3.00,BT4016,Risk Analytics for Financial S,4.00,False
School of Computing,Peking University,E2800030,Management Science and Information Management,3.00,IS3103,Digital Transformation and Lea,4.00,False
School of Computing,Peking University,04835120,Foundations of Natural Language Processing,3.00,CS4248,Natural Language Processing,4.00,False
School of Computing,Peking University,4834920,Introduction to Computer Vision,3.00,CS4243,Computer Vision and Pattern Re,4.00,False
School of Computing,Peking University,CS04834980,Quantum information,3.00,CS4268,Quantum Computing,4.00,False
School of Computing,Peking University,IM/CS03033441,Machine Learning,3.00,CS3244,Machine Learning,4.00,False
School of Computing,Peking University,ECON2534200,Risk Management,3.00,BT4016,Risk Analytics for Financial S,4.00,False
School of Computing,Peking University,CS4833420,Machine Learning,3.00,CS3244,Machine Learning,4.00,False
School of Computing,Peking University,MATH00114250,Machine Learning,3.00,CS3244,Machine Learning,4.00,False
School of Computing,Peking University,CS04830220,Introduction to Database Systems,3.00,CS2102,Database Systems,4.00,False
School of Computing,Peking University,CS04834040,Introduction to Artificial Intelligence,3.00,CS3243,Introduction to Artificial Int,4.00,False
School of Computing,Peking University,CS04834250,Machine Learning for Predictive Data Analytics,3.00,CS3244,Machine Learning,4.00,False
School of Computing,Peking University,CS04832192,Web Data Mining,3.00,BT4222,Mining Web Data for Business I,4.00,False
School of Computing,Peking University,CS04834250,"Machine Learning for Predictive Data Analytics""",3.00,BT4240,Machine Learning for Predictiv,4.00,False
School of Computing,Peking University,CS2533750,Financial Risk Management,3.00,BT4016,Risk Analytics for Financial S,4.00,False
School of Computing,Peking University,CS3033880,Big data application practice 2,3.00,BT4221,Advanced Analytics with Big Da,4.00,False
School of Computing,Peking University,CS4833910,Theoretical Foundations in Blockchain Technology,3.00,IS4302,Blockchain and Distributed Led,4.00,False
School of Computing,Peking University,4632036,Machine Learning,3.00,CS2109S,Introduction to AI and Machine,4.00,False
School of Computing,Peking University,'02534200,Risk Management,3.00,BT4016,Risk Analytics for Financial S,4.00,False
School of Computing,Peking University,03233370,An introduction to Digital Government,3.00,IS4234,"Governance, Regulation, and Co",4.00,False
School of Computing,Peking University,4631003,Introduction of AI for Science,3.00,IT1244,Artificial Intelligence: Techn,4.00,True
School of Computing,Peking University,4835030,Computer Vision,3.00,CS4243,Computer Vision and Pattern Re,4.00,False
School of Computing,Peking University,CS4830220,Introduction to Database Systems,3.00,CS2102,Database Systems,4.00,False
School of Computing,Peking University,CS04830270,Principle of Programming Languages,2.00,CS2104,Programming Language Concepts,4.00,False
School of Computing,Peking University,MATH114250,Machine Learning,3.00,CS3244,Machine Learning,4.00,False
School of Computing,Peking University,CS04834260,Operating Systems,4.00,CS2106,Introduction to Operating Syst,4.00,False
School of Computing,Peking University,CS4833900,Fundamentals of Cryptography,3.00,CS4236,Cryptography Theory and Practi,4.00,False
School of Computing,Peking University,SECS04833520,Big Data Management Technology,3.00,BT4221,Advanced Analytics with Big Da,4.00,False
School of Computing,Peking University,CS4835030,Computer Vision,3.00,CS4243,Computer Vision and Pattern Re,4.00,False
School of Computing,Peking University,CS04832192,Web Data Mining,3.00,CS5246,Text Mining,4.00,False
School of Computing,Peking University,4831210,Information Theory,3.00,CS3236,Introduction to Information Th,4.00,False
School of Computing,Peking University,04835220,Character Animation and Motion Simulation,2.00,CS3242,3D Modeling and Animation,4.00,False
School of Computing,Peking University,04830310,Human- Computer Interaction (HCI),2.00,CS3240,Interaction Design,4.00,False
School of Computing,Peking University,04830250,Introduction to artificial intelligence,2.00,CS3243,Introduction to Artificial Int,4.00,False
School of Computing,Peking University,04831890,Introduction to information retrieval,2.00,CS3245,Information Retrieval,4.00,False
School of Computing,Peking University,3033610,Consumer Health Information,3.00,IS4250,IT-enabled Healthcare Solution,4.00,False
School of Computing,Peking University,4831730,Machine Learning,3.00,CS3244,Machine Learning,4.00,False
School of Computing,Peking University,104018,"Principles, Methods and Applications of Blockchain",3.00,IS4302,Blockchain and Distributed Led,4.00,False
School of Computing,Peking University,2839490,Fintech and Blockchain,3.00,IS4302,Blockchain and Distributed Led,4.00,False
School of Computing,Peking University,4831730,Machine Learning,3.00,CS3264,Foundations of Machine Learnin,4.00,False
School of Computing,Peking University,4835230,Fundamentals of Artificial Intelligence,3.00,CS3263,Foundations of Artificial Inte,4.00,False
School of Computing,Peking University,4834230,Introduction to Software Testing,3.00,CS4218,Software Testing,4.00,False
School of Computing,Peking University,3233370,An introduction to Digital Government,3.00,IS4234,"Governance, Regulation, and Co",4.00,False
School of Computing,Peking University,3032230,Electronic Commerce,2.00,IS3150,Digital Media Marketing,4.00,False
School of Computing,Peking University,03033920,Data Governance-Data Governance,2.00,IS4204,IT Governance,4.00,False
School of Computing,Peking University,03033920,Data Governance-Data Governance,2.00,IS4234,"Governance, Regulation, and Co",4.00,False
