Faculty,Partner University,PU Course,PU Course Title,PU Course Units,NUS Course,NUS Course Title,NUS Course Units,Pre Approved
NUS Business School,"Indiana University, Bloomington",BUSM346,"MANAGEMENT, ANALYSIS, AND DISPLAY OF MARKETING DATA",3.00,MKT3722,Research for Marketing Insight,4.00,True
NUS Business School,"Indiana University, Bloomington",BUSM428,CRM AND DIGITAL ANALYTICS,3.00,MKT3716,Customer Relationship Manageme,4.00,True
NUS Business School,"Indiana University, Bloomington",BUSJ375,STRATEGIC MANAGEMENT,3.00,BSP3701,Strategic Management,4.00,True
NUS Business School,"Indiana University, Bloomington",BUSF300,INTRODUCTION TO FINANCIAL MANAGEMENT,3.00,FIN2704X,Finance,4.00,True
NUS Business School,"Indiana University, Bloomington",BUSF421,DERIVATIVE SECURITIES AND CORPORATE RISK MANAGEMENT,3.00,FIN3712,Options and Futures,4.00,True
NUS Business School,"Indiana University, Bloomington",BUSF300,INTRODUCTION TO FINANCIAL MANAGEMENT,3.00,FIN2704,Finance,4.00,True
NUS Business School,"Indiana University, Bloomington",BUSM405,CONSUMER BEHAVIOR,3.00,MKT3702,Consumer Behaviour,4.00,True
NUS Business School,"Indiana University, Bloomington",BUSF303,INTERMEDIATE INVESTMENTS,3.00,FIN3702,Investment Analysis and Portfo,4.00,True
NUS Business School,"Indiana University, Bloomington",BUSM432,DIGITAL MARKETING,3.00,MKT3714,Digital Marketing,4.00,True
NUS Business School,University of Hawaii at Manoa,MKT321,MARKETING RESEARCH,3.00,MKT3722,Research for Marketing Insight,4.00,True
NUS Business School,University of Hawaii at Manoa,MGT341,BEHAVIOR IN ORGANIZATIONS,3.00,MNO3703,Leading in the 21st Century,4.00,True
NUS Business School,University of Hawaii at Manoa,MKT362,INTERNET MARKETING,3.00,MKT3714,Digital Marketing,4.00,True
NUS Business School,University of Hawaii at Manoa,BUS626,ORGANIZATIONAL BEHAVIOR,3.00,MNO3703,Leading in the 21st Century,4.00,True
NUS Business School,University of Hawaii at Manoa,FIN430,BANK FINANCIAL MANAGEMENT,3.00,FIN3713,Bank Management,4.00,True
NUS Business School,University of Hawaii at Manoa,BUS314,BUSINESS FINANCE,3.00,FIN2704X,Finance,4.00,True
NUS Business School,University of Hawaii at Manoa,BUS314,BUSINESS FINANCE,3.00,FIN2704,Finance,4.00,True
NUS Business School,University of Hawaii at Manoa,BUS345,STRATEGIC MANAGEMENT,3.00,BSP3701,Strategic Management,4.00,True
NUS Business School,University of Hawaii at Manoa,BUS632,BUSINESS POLICY & STRATEGY,3.00,BSP3701,Strategic Management,4.00,True
NUS Business School,University of Hawaii at Manoa,FIN321,INTERNATIONAL BUSINESS FINANCE,3.00,FIN3711,International Financial Mgt,4.00,True
NUS Business School,University of Hawaii at Manoa,FIN311,INVESTMENTS,3.00,FIN3702,Investment Analysis and Portfo,4.00,True
NUS Business School,University of Hawaii at Manoa,FIN307,CORPORATE FINANCIAL MANAGEMENT,3.00,FIN3701,Corporate Finance,4.00,True
NUS Business School,University of Hawaii at Manoa,MKT311,CONSUMER BEHAVIOR,3.00,MKT3702,Consumer Behaviour,4.00,True
NUS Business School,University of Hawaii at Manoa,FIN330,BANK FINANCIAL MANAGEMENT,3.00,FIN3713,Bank Management,4.00,True
NUS Business School,University of Hawaii at Manoa,FIN412,OPTIONS AND OTHER DERIVATIVES,3.00,FIN3712,Options and Futures,4.00,True
NUS Business School,Georgia Institute of Technology,ACCT2101,PRINCIPLES OF ACCOUNTING I,3.00,ACC1701X,Accounting for Decision Makers,4.00,True
NUS Business School,"George Washington University, The",MKTG3143,MARKETING RESEARCH,3.00,MKT3722,Research for Marketing Insight,4.00,True
NUS Business School,"George Washington University, The",FINA3301,MONEY AND CAPITAL MARKETS,3.00,FIN3703,Financial Markets,4.00,True
NUS Business School,"George Washington University, The",ORSC1109,INTRODUCTION TO ORGANIZATIONAL SCIENCES,3.00,MNO1706,Organisational Behaviour,4.00,True
NUS Business School,"George Washington University, The",FINA3101,INVESTMENT AND PORTFOLIO MANAGEMENT,3.00,FIN3702,Investment Analysis and Portfo,4.00,True
NUS Business School,"George Washington University, The",FINA3001,INTERMEDIATE FINANCE,3.00,FIN3701,Corporate Finance,4.00,True
NUS Business School,"George Washington University, The",BADM3501,Financial Management and Markets,4.00,FIN2704X,Finance,4.00,True
NUS Business School,"George Washington University, The",MKTG3142,CONSUMER BEHAVIOR,3.00,MKT3702,Consumer Behaviour,4.00,True
NUS Business School,"George Washington University, The",FINA4301,FINANCIAL DERIVATIVES,4.00,FIN3712,Options and Futures,4.00,True
NUS Business School,"George Washington University, The",BADM4801,STRATEGY FORMULATION AND IMPLEMENTATION,3.00,BSP3701,Strategic Management,4.00,True
NUS Business School,"George Washington University, The",BADM3501,Financial Management and Markets,4.00,FIN2704,Finance,4.00,True
NUS Business School,"George Washington University, The",ORSC1109,INTRODUCTION TO ORGANIZATIONAL SCIENCES,3.00,MNO1706X,Organisational Behaviour,4.00,True
NUS Business School,"George Washington University, The",BADM3601,OPERATIONS MANAGEMENT,3.00,DAO2703,Operations and Technology Mana,4.00,True
NUS Business School,University of Connecticut,MGMT5138,MANAGING ORGANIZATIONS,3.00,MNO1706X,Organisational Behaviour,4.00,True
NUS Business School,University of Connecticut,MKTG3665,NEW MEDIA MARKETING STRATEGIES,3.00,MKT3714,Digital Marketing,4.00,True
NUS Business School,University of Connecticut,FNCE5504,OPTIONS & FUTURES,3.00,FIN3712,Options and Futures,4.00,True
NUS Business School,University of Connecticut,FNCE4304,FINANCIAL RISK MANAGEMENT,3.00,FIN3714,Financial Risk Management,4.00,True
NUS Business School,University of Connecticut,MKTG3208,CONSUMER BEHAVIOR,3.00,MKT3702,Consumer Behaviour,4.00,True
NUS Business School,University of Connecticut,MGMT3235,"VENTURE PLANNING, MANAGEMENT AND GROWTH",3.00,BSN3702,New Venture Creation,4.00,True
NUS Business School,University of Connecticut,FNCE3302,INVESTMENT AND SECURITY ANALYSIS,3.00,FIN3702,Investment Analysis and Portfo,4.00,True
NUS Business School,University of Connecticut,FNCE4305,GLOBAL FINANCIAL MANAGEMENT,3.00,FIN3711,International Financial Mgt,4.00,True
NUS Business School,University of Connecticut,MENT3500,TECHNOLOGY INNOVATION AND ENTREPRENEURSHIP,3.00,BSN3701,Technological Innovation,4.00,False
NUS Business School,University of Connecticut,MGMT4900,"STRATEGY, POLICY AND PLANNING",3.00,BSP3701,Strategic Management,4.00,True
NUS Business School,University of Connecticut,MGMT5138,MANAGING ORGANIZATIONS,3.00,MNO1706,Organisational Behaviour,4.00,True
NUS Business School,University of Connecticut,MKTG3260,MARKETING RESEARCH,3.00,MKT3722,Research for Marketing Insight,4.00,True
NUS Business School,University of Connecticut,MKTG3757,STRATEGIC BRAND MANAGEMENT,3.00,MKT3717,Product & Brand Management,4.00,True
NUS Business School,University of Connecticut,MKTG3625,INTEGRATED MARKETING COMMUNICATIONS,3.00,MKT3718,Advertising & Promotion Manage,4.00,True
NUS Business School,University of Connecticut,OPIM3104,OPERATIONS MANAGEMENT,3.00,DAO2703,Operations and Technology Mana,4.00,True
NUS Business School,William & Mary,BUAD417,INTERNATIONAL FINANCE,3.00,FIN3711,International Financial Mgt,4.00,True
NUS Business School,William & Mary,BUAD323,FINANCIAL MANAGEMENT,3.00,FIN2704,Finance,4.00,True
NUS Business School,William & Mary,BUAD423,CORPORATE FINANCIAL STRATEGY,3.00,FIN3701,Corporate Finance,4.00,True
NUS Business School,William & Mary,BUAD325,EQUITY MARKETS AND PORTFOLIO MANAGEMENT,3.00,FIN3702,Investment Analysis and Portfo,4.00,True
NUS Business School,William & Mary,BUAD323,FINANCIAL MANAGEMENT,3.00,FIN2704X,Finance,4.00,True
NUS Business School,William & Mary,BUAD414,GLOBAL STRATEGIC MANAGEMENT,6.00,BSP3701,Strategic Management,4.00,True
NUS Business School,Case Western Reserve University,BAFI358,ADVANCED CORPORATE FINANCE,3.00,FIN3701,Corporate Finance,4.00,True
NUS Business School,Case Western Reserve University,BAFI356,INVESTMENTS,3.00,FIN3702,Investment Analysis and Portfo,4.00,True
NUS Business School,"University of California, Berkeley",UGBA151,HUMAN RESOURCE MANAGEMENT,3.00,MNO3701,Human Capital Management,4.00,True
NUS Business School,Corvinus University of Budapest,293NOPRV518B,PROJECT MANAGEMENT,6.00,DOS3713,Project Management,4.00,True
NUS Business School,Corvinus University of Budapest,293NMARV523B,SERVICES MARKETING,6.00,MKT3711,Services Marketing,4.00,True
NUS Business School,Corvinus University of Budapest,293NECOK136B,MACROECONOMICS,6.00,BSE3701,Macroeconomic Principles in th,4.00,True
NUS Business School,Corvinus University of Budapest,NPVG005NABB,INTERNATIONAL FINANCIAL MARKETS AND MANAGEMENT,6.00,FIN3711,International Financial Mgt,4.00,True
NUS Business School,Corvinus University of Budapest,VF00133NABB,INTERNATIONAL BUSINESS,6.00,BSP3701,Strategic Management,4.00,True
NUS Business School,Corvinus University of Budapest,PENZ032NABB,MONEY AND CAPITAL MARKETS,6.00,FIN3702,Investment Analysis and Portfo,4.00,True
NUS Business School,Corvinus University of Budapest,293NIECV483,TOURISM MANAGEMENT AND MARKETING,6.00,MKT3761X,Topics in Marketing,4.00,True
NUS Business School,Corvinus University of Budapest,2MF44NCK06B,INTERNATIONAL MARKETING,6.00,MKT3761X,Topics in Marketing,4.00,True
NUS Business School,Corvinus University of Budapest,CULCO_VTMAR,CROSS CULTURAL COMMUNICATION AND MARKETING,6.00,MKT3761X,Topics in Marketing,4.00,True
NUS Business School,Corvinus University of Budapest,293NBUSS780M,STRATEGIC MANAGEMENT,6.00,BSP3701,Strategic Management,4.00,True
NUS Business School,Corvinus University of Budapest,ADIN003NABB,ADVANCED PROGRAMMING,6.00,DBA3761X,Topics in Business Analytics,4.00,True
NUS Business School,Corvinus University of Budapest,432_4320VTE,INTERNATIONAL MARKETING,6.00,MKT3761X,Topics in Marketing,4.00,True
NUS Business School,Corvinus University of Budapest,MARK069NABB,ADVERTISING MANAGEMENT,6.00,MKT3718,Advertising & Promotion Manage,4.00,True
NUS Business School,Corvinus University of Budapest,293NMARV544B,INTERNATIONAL RETAILING MANAGEMENT,6.00,MKT3761X,Topics in Marketing,4.00,True
NUS Business School,Corvinus University of Budapest,PENZ031NABB,CORPORATE FINANCE,6.00,FIN3701,Corporate Finance,4.00,True
NUS Business School,Corvinus University of Budapest,MSOA007NABB,BUSINESS DECISION ANALYTICS,6.00,DAO1704,Decision Analytics using Sprea,4.00,True
NUS Business School,Corvinus University of Budapest,293NMARV519B,MARKETING RESEARCH,6.00,MKT3722,Research for Marketing Insight,4.00,True
NUS Business School,Corvinus University of Budapest,VTVT003NABB,PROJECT: SOLVING STRATEGIC PROBLEMS,6.00,BSP3701,Strategic Management,4.00,True
NUS Business School,Corvinus University of Budapest,293NMARK371B,INTERNATIONAL MARKETING,6.00,MKT3761X,Topics in Marketing,4.00,True
NUS Business School,Corvinus University of Budapest,293NMARV526B,CONSUMER BEHAVIOR: GEN Z AND MILLENNIALS,6.00,MKT3761X,Topics in Marketing,4.00,True
NUS Business School,Corvinus University of Budapest,293NBUSV401B,BUSINESS ENTERPRISE: START-UPS,6.00,BSN3703,Entrepreneurial Strategy,4.00,True
NUS Business School,Corvinus University of Budapest,VGLE035NABB,SUSTAINABILITY MANAGEMENT,6.00,MKT3724,Sustainability Marketing,4.00,True
NUS Business School,Corvinus University of Budapest,INIR079NABB,DIGITAL TECHNOLOGIES IN BUSINESS,6.00,DBA4812,Supply Chain Analytics,4.00,True
NUS Business School,Corvinus University of Budapest,293NBUSV498B,BUSINESS ETHICS,6.00,MNO2707,Business Ethics,4.00,True
NUS Business School,Corvinus University of Budapest,293NBUSS439B,BUSINESS POLICY AND STRATEGY,6.00,BSP3701,Strategic Management,4.00,True
NUS Business School,Corvinus University of Budapest,VGLE035NABB,SUSTAINABILITY MANAGEMENT,6.00,DOS3714,Sustainable Operations Managem,4.00,True
NUS Business School,Corvinus University of Budapest,293NMARV557B,BRAND MANAGEMENT,6.00,MKT3761X,Topics in Marketing,4.00,True
NUS Business School,University of Antwerp,1302TEWSBS,COMPETITIVE STRATEGY,6.00,BSP3701,Strategic Management,4.00,True
NUS Business School,University of Antwerp,2120TEWMKT,SERVICES MARKETING,6.00,MKT3711,Services Marketing,4.00,True
NUS Business School,University of Antwerp,2119TEWMKT,CONSUMER BEHAVIOUR,6.00,MKT3702,Consumer Behaviour,4.00,True
NUS Business School,University of Antwerp,1206TEWKOO,REGIONAL AND URBAN ECONOMICS,3.00,BSE3761X,Topics in Business Economics,4.00,True
NUS Business School,University of Antwerp,2113TEWFIN,INSURANCE: FINANCIAL AND ACTUARIAL METHODS,6.00,FIN3715,Risk and Insurance,4.00,True
NUS Business School,University of Antwerp,2114TEWFIN,INVESTMENTS,6.00,FIN3702,Investment Analysis and Portfo,4.00,True
NUS Business School,University of Antwerp,1107TEWBDK,INTRODUCTION TO FINANCIAL MARKETS,3.00,FIN3703,Financial Markets,4.00,True
NUS Business School,HEC Montreal,FINA20051A,INTERNATIONAL FINANCIAL MANAGEMENT,3.00,FIN3711,International Financial Mgt,4.00,True
NUS Business School,HEC Montreal,MARK20118A,DIGITAL MARKETING,3.00,MKT3714,Digital Marketing,4.00,True
NUS Business School,HEC Montreal,MATH20604A,LINEAR OPTIMISATION MODELS,3.00,DBA3701,Introduction to Optimization,4.00,True
NUS Business School,HEC Montreal,ETHI20225A,ETHICS AND REGULATION IN THE INVESTMENT INDUSTRY,3.00,FIN3761X,Topics in Finance,4.00,True
NUS Business School,HEC Montreal,FINA20240A,FINANCIAL STATEMENT ANALYSIS,3.00,FIN3720,Financial Statement Analysis,4.00,True
NUS Business School,HEC Montreal,MARK20102A,MARKETING COMMUNICATIONS,3.00,MKT3718,Advertising & Promotion Manage,4.00,True
NUS Business School,HEC Montreal,FINA20210A,FUTURES AND OPTIONS,3.00,FIN3712,Options and Futures,4.00,True
NUS Business School,HEC Montreal,FINA20201A,INVESTMENT,3.00,FIN3702,Investment Analysis and Portfo,4.00,True
NUS Business School,HEC Montreal,MARK20124A,MARKETING RESEARCH PROJECT,3.00,MKT3722,Research for Marketing Insight,4.00,True
NUS Business School,HEC Montreal,MARK20109,MARKETING STRATEGY MANAGEMENT,3.00,MKT3761X,Topics in Marketing,4.00,True
NUS Business School,HEC Montreal,FINA20203A,PORTFOLIO MANAGEMENT,3.00,FIN3702,Investment Analysis and Portfo,4.00,True
NUS Business School,HEC Montreal,FINA20205A,FINANCIAL MANAGEMENT,3.00,FIN3701,Corporate Finance,4.00,True
NUS Business School,HEC Montreal,RHRT20330A,CONFLICT MANAGEMENT,3.00,MNO3702,Negotiation and Conflict Mgt,4.00,True
NUS Business School,HEC Montreal,FINA20202A,RISK MANAGEMENT,3.00,FIN3714,Financial Risk Management,4.00,True
NUS Business School,HEC Montreal,MNGT10430A,STRATEGIC MANAGEMENT IN ORGANIZATIONS,3.00,BSP3701,Strategic Management,4.00,True
NUS Business School,Oulu University,724210A,GLOBAL ECONOMY,5.00,BSP2701,Global Economy,2.00,True
NUS Business School,Oulu University,555226A,Operations and Supply Chain Management,5.00,DOS3701,Supply Chain Management,4.00,True
NUS Business School,University of South Carolina,MKTG470,DIGITAL MARKETING & SOCIAL MEDIA ANALYTICS,3.00,MKT3761X,Topics in Marketing,4.00,True
NUS Business School,University of South Carolina,FINA465,COMMERCIAL BANKING,3.00,FIN3713,Bank Management,4.00,True
NUS Business School,University of South Carolina,MKTG457,PERSONAL SELLING AND SALES MANAGEMENT,3.00,MKT4722,Personal Selling & Sales Manag,4.00,True
NUS Business School,University of South Carolina,FINA363,INTRODUCTION TO FINANCE,3.00,FIN2704,Finance,4.00,True
NUS Business School,University of South Carolina,FINA469,INVESTMENT ANALYSIS AND PORTFOLIO MANAGEMENT,3.00,FIN3702,Investment Analysis and Portfo,4.00,True
NUS Business School,University of South Carolina,FINA471,DERIATIVE SECURITIES,3.00,FIN3712,Options and Futures,4.00,True
NUS Business School,University of South Carolina,MKTG447,PRICING STRATEGY AND ANALYTICS,3.00,MKT4811,Pricing Strategy,4.00,True
NUS Business School,University of South Carolina,MKTG351,CONSUMER BEHAVIOUR,3.00,MKT3702,Consumer Behaviour,4.00,True
NUS Business School,University of South Carolina,MKTG465,MARKETING STRATEGY AND PLANNING,3.00,MKT3701,Marketing Strategy: Analysis a,4.00,True
NUS Business School,University of South Carolina,FINA365,CORPORATE FINANCIAL ANALYSIS,3.00,FIN3701,Corporate Finance,4.00,True
NUS Business School,Tilburg University,30K220,MACROECONOMIC INSTITUTIONS AND POLICIES,6.00,BSE3761X,Topics in Business Economics,4.00,True
NUS Business School,Tilburg University,323027,FINANCIAL MANAGEMENT,6.00,FIN3711,International Financial Mgt,4.00,True
NUS Business School,Tilburg University,800833,STATISTICS FOR CSAI II,6.00,DBA3702,Descriptive Analytics with R,4.00,True
NUS Business School,Tilburg University,410121,INTRODUCTION TO ORGANIZATION STUDIES,6.00,MNO3761X,Topics in Leadership and Human,4.00,True
NUS Business School,Tilburg University,325222,DIGITAL AND SOCIAL MEDIA STRATEGIES,6.00,MKT3714,Digital Marketing,4.00,True
NUS Business School,Tilburg University,822187,STATISTICS FOR CSAI I,6.00,DBA3702,Descriptive Analytics with R,4.00,True
NUS Business School,Tilburg University,30K221,AI FOR BUSINESS,6.00,DBA4813,AI Strategies in Business,4.00,True
NUS Business School,Tilburg University,410122,INTRODUCTION TO HUMAN RESOURCE MANAGEMENT,6.00,MNO3761X,Topics in Leadership and Human,4.00,True
NUS Business School,Tilburg University,441074,ORGANIZATION THEORY,6.00,MNO3761X,Topics in Leadership and Human,4.00,True
NUS Business School,Tilburg University,30J201,CORPORATE FINANCE,6.00,FIN3701,Corporate Finance,4.00,True
NUS Business School,Tilburg University,346242,DECISION SUPPORT SYSTEMS,6.00,DBA3761X,Topics in Business Analytics,4.00,True
NUS Business School,Tilburg University,35B204,STOCHASTIC OPERATIONS RESEARCH MODELS,6.00,DBA3711,Stochastic Models in Managemen,4.00,True
NUS Business School,Tilburg University,630012,MACROECONOMICS AND INTERNATIONAL ECONOMICS,6.00,BSP2701,Global Economy,2.00,True
NUS Business School,Tilburg University,590032,CONSUMER BEHAVIOR,6.00,MKT3761X,Topics in Marketing,4.00,True
NUS Business School,Tilburg University,761004,WORK AND HEALTH PSYCHOLOGY,6.00,MNO3761X,Topics in Leadership and Human,4.00,True
NUS Business School,Tilburg University,323060,INVESTMENT ANALYSIS,6.00,FIN3702,Investment Analysis and Portfo,4.00,True
NUS Business School,Tilburg University,35V5A3,COMBINATORIAL OPTIMIZATION,6.00,DBA3701,Introduction to Optimization,4.00,True
NUS Business School,Tilburg University,30J202,DECISION MAKING IN MARKETING,6.00,MKT3761X,Topics in Marketing,4.00,True
NUS Business School,Tilburg University,760040,MANAGING SOCIAL CAPITAL,6.00,MNO3761X,Topics in Leadership and Human,4.00,True
NUS Business School,Tilburg University,441070,CORPORATE SOCIAL RESPONSIBILITY,6.00,MNO3714,Biz with a Social Conscience,4.00,True
NUS Business School,Tilburg University,410133,CROSS CULTURAL HUMAN RESOURCE MANAGEMENT,6.00,MNO3761X,Topics in Leadership and Human,4.00,True
NUS Business School,Tilburg University,JBM130,FINANCE AND ENTREPRENEURSHIP,5.00,FIN4717,Entrepreneurial Finance,4.00,True
NUS Business School,Tilburg University,JBM165,ENTREPRENEURSHIP THEORY AND PRACTICE,5.00,BSN3703,Entrepreneurial Strategy,4.00,True
NUS Business School,Tilburg University,440026,FINANCIAL AND PROJECT MANAGEMENT,6.00,MNO3761X,Topics in Leadership and Human,4.00,True
NUS Business School,Tilburg University,30J203,OPERATIONS MANAGEMENT FOR IBA,6.00,DAO2703,Operations and Technology Mana,4.00,True
NUS Business School,Tilburg University,35V3A4,INVENTORY AND PRODUCTION MANAGEMENT,6.00,DAO2703,Operations and Technology Mana,4.00,True
NUS Business School,Tilburg University,30L107,MACROECONOMICS 2: INTERNATIONAL FINANCE,6.00,BSP2701,Global Economy,2.00,True
NUS Business School,Tilburg University,800829,ADVANCED PROGRAMMING FOR CSAI,6.00,DAO2702,Programming for Business Analy,4.00,True
NUS Business School,Tilburg University,328245,SERVICES MARKETING,6.00,MKT3711,Services Marketing,4.00,True
NUS Business School,Tilburg University,822047,INTRODUCTION TO MACHINE LEARNING,6.00,DBA3803,Predictive Analytics in Busine,4.00,True
NUS Business School,Tilburg University,30J302,THE MORALITY OF COMMERCIAL LIFE,6.00,MNO3761X,Topics in Leadership and Human,4.00,True
NUS Business School,Tilburg University,30L306,THE ECONOMICS OF BANKING AND FINANCE,6.00,FIN3713,Bank Management,4.00,True
NUS Business School,Tilburg University,JBM100,STOCHASTIC OPTIMIZATION MODELS FOR DATA SCIENCE,5.00,DBA3711,Stochastic Models in Managemen,4.00,True
NUS Business School,Tilburg University,30J309,BUSINESS STRATEGY & DATA ANALYTICS,6.00,BSP3701,Strategic Management,4.00,True
NUS Business School,Tilburg University,300356,INVESTMENT DECISIONS: A MATHEMATICAL PERSPECTIVE,6.00,FIN3761X,Topics in Finance,4.00,True
NUS Business School,Tilburg University,760009,STRATEGIC HUMAN RESOURCE MANAGEMENT,6.00,MNO3761X,Topics in Leadership and Human,4.00,True
NUS Business School,Tilburg University,35V3A1,COMPUTATIONAL ASPECTS IN ECONOMETRICS,6.00,DAO2702,Programming for Business Analy,4.00,True
NUS Business School,Tilburg University,JBM145,BUSINESS VALUE AND ENTREPRENEURSHIP,5.00,BSN3761X,Topics in Innovation & Entrepr,4.00,True
NUS Business School,Tilburg University,324223,COST AND PERFORMANCE MANAGEMENT,6.00,ACC2706,Managerial Accounting,4.00,True
NUS Business School,Tilburg University,325048,INTERNATIONAL COMPARATIVE MANAGEMENT,6.00,MNO3761X,Topics in Leadership and Human,4.00,True
NUS Business School,Tilburg University,30J304,INNOVATION AND TECHNOLOGY MANAGEMENT FOR IBA,6.00,BSN3701,Technological Innovation,4.00,True
NUS Business School,Tilburg University,324068,MANAGEMENT ACCOUNTING FOR IBA,6.00,ACC2706,Managerial Accounting,4.00,True
NUS Business School,Tilburg University,325014,RISK MANAGEMENT,6.00,FIN3761X,Topics in Finance,4.00,True
NUS Business School,Tilburg University,328022,MARKETING RESEARCH,6.00,MKT3722,Research for Marketing Insight,4.00,True
NUS Business School,Tilburg University,325223,BIG DATA MARKETING ANALYTICS,6.00,MKT4812,Marketing Analytics,4.00,True
NUS Business School,Tilburg University,30B210,SUPPLY CHAIN MANAGEMENT,6.00,DOS3701,Supply Chain Management,4.00,True
NUS Business School,Tilburg University,441079,ORGANIZATION DEVELOPMENT,6.00,MNO3761X,Topics in Leadership and Human,4.00,True
NUS Business School,Tilburg University,325067,INTRO. TO CORPORATE ENTREPRENEURSHIP,6.00,BSN3761X,Topics in Innovation & Entrepr,4.00,True
NUS Business School,Tilburg University,30M014,OPERATIONS MANAGEMENT FOUNDATIONS FOR SUSTAINABLE DEVELOPMENT,4.00,DOS3714,Sustainable Operations Managem,4.00,True
NUS Business School,Tilburg University,575038,WORK PSYCHOLOGY,6.00,MNO3761X,Topics in Leadership and Human,4.00,True
NUS Business School,Tilburg University,325094,COMPARATIVE & CROSS-CULTURAL MANAGEMENT,6.00,MNO3761X,Topics in Leadership and Human,4.00,True
NUS Business School,Tilburg University,410124,ECONOMICS FOR INTERNATIONAL STUDENTS,6.00,BSE3761X,Topics in Business Economics,4.00,True
NUS Business School,Mannheim Business School,MAN639,INNOVATION & ENTREPRENEURSHIP FOR SUSTAINABILITY,6.00,BSN3761X,Topics in Innovation & Entrepr,4.00,True
NUS Business School,Mannheim Business School,MAN680,CHALLENGES OF PUBLIC AND NONPROFIT MANAGEMENT - CASE STUDY SEMINAR,6.00,BSN3761X,Topics in Innovation & Entrepr,4.00,True
NUS Business School,Mannheim Business School,MKT545,"CUSTOMERS, MARKETS AND FIRM STRATEGY",6.00,MKT3701,Marketing Strategy: Analysis a,4.00,True
NUS Business School,Mannheim Business School,FIN452,CORPORATE GOVERNANCE,3.00,FIN3761X,Topics in Finance,4.00,True
NUS Business School,Mannheim Business School,FIN540,"CORPORATE FINANCE I (CAPITAL STRUCTURE, COST OF CAPITAL AND VALUATION)",5.00,FIN4714,Valuation and Mergers & Acquis,4.00,True
NUS Business School,Mannheim Business School,FIN601,BOND MARKETS,6.00,FIN3717,Fixed Income Securities,4.00,True
NUS Business School,Mannheim Business School,MKT570,MARKETING OF INNOVATIONS,6.00,MKT3761X,Topics in Marketing,4.00,True
NUS Business School,Mannheim Business School,MAC405,MONTE CARLO METHODS,6.00,DBA3761X,Topics in Business Analytics,4.00,True
NUS Business School,Mannheim Business School,CC502,APPLIED ECONOMETRICS,6.00,BSE3703,Econometrics for Business I,4.00,True
NUS Business School,Mannheim Business School,ECO302,MICROECONOMICS A,8.00,BSP1703,Managerial Economics,4.00,True
NUS Business School,Mannheim Business School,FIN352,INTERNATIONAL FINANCE,6.00,FIN3711,International Financial Mgt,4.00,True
NUS Business School,Mannheim Business School,CC501,DECISION ANALYSIS: BUSINESS ANALYTICS II,6.00,DBA3761X,Topics in Business Analytics,4.00,True
NUS Business School,Mannheim Business School,IS622,NETWORK SCIENCE,6.00,DBA4713,Network Analytics with Busines,4.00,True
NUS Business School,Mannheim Business School,FIN682,INTERNATIONAL ASSET MANAGEMENT,6.00,FIN3702,Investment Analysis and Portfo,4.00,True
NUS Business School,Mannheim Business School,FIN401,CORPORATE FINANCE AND RISK MANAGEMENT,6.00,FIN3701,Corporate Finance,4.00,True
NUS Business School,Mannheim Business School,FIN355,BEHAVIORAL FINANCE,6.00,FIN3761X,Topics in Finance,4.00,True
NUS Business School,Mannheim Business School,MKT511,MARKETING ANALYTICS,6.00,MKT3761X,Topics in Marketing,4.00,True
NUS Business School,Mannheim Business School,FIN453,ALTERNATIVE INVESTMENTS FROM AN INSTITUTIONAL INVESTOR’S PERSPECTIVE,3.00,FIN3761X,Topics in Finance,4.00,True
NUS Business School,Mannheim Business School,FIN454,SUSTAINABLE INVESTING,3.00,FIN3761X,Topics in Finance,4.00,True
NUS Business School,Mannheim Business School,FIN350,IMPACT INVESTING AND THE HIDDEN CURRICULUM,6.00,FIN4715,Measuring Success in Philanthr,4.00,True
NUS Business School,Mannheim Business School,FIN640,"CORPORATE FINANCE II (MERGERS, ACQUISITIONS AND DIVESTITURES)",8.00,FIN4714,Valuation and Mergers & Acquis,4.00,True
NUS Business School,Mannheim Business School,MAN401,ORGANIZATION AND HUMAN RESOURCE MANAGEMENT,6.00,MNO3761X,Topics in Leadership and Human,4.00,True
NUS Business School,Mannheim Business School,FIN452,FIN452	CORPORATE GOVERNANCE FIN452	CORPORATE GOVERNANCE,3.00,FIN3761X,Topics in Finance,4.00,True
NUS Business School,Mannheim Business School,FIN500,INVESTMENTS,6.00,FIN3761X,Topics in Finance,4.00,True
NUS Business School,Mannheim Business School,FIN630,CORPORATE GOVERNANCE,6.00,MNO3761X,Topics in Leadership and Human,4.00,True
NUS Business School,Mannheim Business School,IS401,INTEGRATED INFORMATION SYSTEMS,6.00,DOS3761X,Topics in Operations & Supply,4.00,True
NUS Business School,Mannheim Business School,ACC540,FINANCIAL STATEMENT ANALYSIS & EQUITY VALUATION,8.00,FIN3720,Financial Statement Analysis,4.00,True
NUS Business School,Mannheim Business School,MKT510,PRICE AND PRODUCT MANAGEMENT,6.00,MKT3761X,Topics in Marketing,4.00,True
NUS Business School,Mannheim Business School,OPM581,SERVICE OPERATIONS MANAGEMENT,6.00,DOS3703,Service Operations Management,4.00,True
NUS Business School,Mannheim Business School,FIN580,DERIVATIVES I - BASIC STRATEGIES AND PRICING,6.00,FIN3712,Options and Futures,4.00,True
NUS Business School,Mannheim Business School,MKT354,MARKETING STRATEGY,6.00,MKT3761X,Topics in Marketing,4.00,True
